GEOID,population_density,population,median_age,below_poverty_level,median_income,average_household_size
12085001602,51.18134467,1148,49,30,162262,3.00999999
12099007748,1770.810148,4904,41.79999924,84,138693,3.25999999
12091022002,4121.441428,3770,39.29999924,687,49267,2.279999971
12077950100,4.451736091,2200,39.20000076,242,39537,2.420000076
12037990100,NULL,0,NULL,0,NULL,NULL
12011043301,3977.825328,4784,45.90000153,479,94435,2.150000095
12015010302,1011.104109,4137,47.5,1147,33360,2.089999914
12095013402,4591.027581,3543,36.79999924,423,55919,3.339999914
12101031901,28.34660818,2253,50,208,65938,2.5
12089050503,74.85906679,6661,38.70000076,979,56777,2.690000057
12086000219,10685.06635,5241,31.20000076,1856,33125,3.150000095
12021010106,1333.612428,3972,74.09999847,233,76328,1.720000029
12085000400,1815.879362,7787,50.70000076,414,65308,2.549999952
12021010416,1007.273137,6442,58.70000076,373,100481,2.349999905
12097042500,4097.909085,7597,40.20000076,1068,55430,3.450000048
12117021802,3341.603076,4579,36.90000153,452,47448,2.309999943
12101030411,4706.895202,3007,40.20000076,770,42527,2.470000029
12083000402,52.35737045,4641,44.20000076,1423,33424,2.779999971
12017451300,124.2941896,3280,53.90000153,542,38520,2.309999943
12095012900,2814.802168,3014,40.09999847,196,83917,2.140000105
12109020803,1471.105483,4539,49.09999847,97,100987,2.75999999
12101033014,342.4042122,2561,65.59999847,597,33417,1.909999967
12086007702,2094.912815,5826,50.5,601,88185,2.710000038
12083000401,39.47854982,2183,44.20000076,569,43071,2.680000067
12085000800,2808.864411,2303,44.20000076,476,42303,2.660000086
12083980000,0,0,NULL,0,NULL,NULL
12011110311,7828.111063,7237,42,587,61862,3.140000105
12001001702,1974.648149,5804,42.59999847,601,71495,2.75
12095012307,5691.65734,7086,33.09999847,1866,39756,3.440000057
12115001704,2963.166312,2884,48.20000076,348,53619,2.170000076
12087970600,870.2750147,1593,61.79999924,202,73224,1.970000029
12086010300,359.0850916,8504,45.20000076,1528,52431,3.089999914
12086017200,7054.441597,3896,41.70000076,209,99417,3.849999905
12095017105,1178.483471,24226,34.40000153,1376,111424,3.299999952
12071010702,3156.796337,2809,64.90000153,321,52216,2.059999943
12019031200,238.3749285,15742,41,1861,76846,2.829999924
12057007102,4932.35143,3195,31,175,80455,2.140000105
12105012803,1137.529624,3712,70.09999847,296,38558,1.789999962
12099007412,2797.492379,1254,61.70000076,41,121103,2.029999971
12105012206,3321.273798,5336,46.40000153,558,50940,2.220000029
12099000802,5399.25097,3032,36.79999924,336,58134,2.430000067
12105012309,63.06321752,1648,34.20000076,352,53802,3.430000067
12011070311,5325.926957,6394,36.5,638,104740,3.380000114
12083002502,484.6054558,12318,45.09999847,1253,52095,2.390000105
12057007300,326.4331568,2751,20.39999962,63,72428,4.25
12086010204,5210.601871,7258,40.20000076,1076,67880,3.75
12086001901,9065.301752,4663,37.90000153,1441,22985,2.450000048
12086002201,10519.3397,4055,37.29999924,695,55063,3.140000105
12081001913,214.3821634,4751,44.09999847,85,92545,3.089999914
12099005952,2752.681501,1331,77.69999695,110,54213,1.580000043
12103025123,4527.862759,1909,47.90000153,78,79615,2.779999971
12086000308,7495.398919,5681,36.29999924,440,62757,4.190000057
12097043202,65.50661358,425,49.70000076,73,98500,2.690000057
12086005304,37122.8556,4901,42.29999924,1383,24508,2.480000019
12071080204,269.5174426,2653,66.40000153,208,106302,2.069999933
12086011600,9213.564482,7050,36.90000153,1318,53004,2.930000067
12005001301,1247.707089,5419,36,190,76406,2.920000076
12011020320,5299.579946,5704,37.79999924,516,76952,2.960000038
12021000700,4130.570334,1594,31.60000038,448,43500,3.089999914
12099007828,72.14374357,1447,50.09999847,42,108214,2.880000114
12075970101,56.22376839,2327,41.29999924,645,41779,2.720000029
12057010304,279.6329991,4009,43.70000076,740,63854,2.980000019
12086007606,4655.421208,4649,43.79999924,303,82943,2.730000019
12086006802,3880.197111,3496,52.59999847,289,131900,2.190000057
12057001001,4039.142197,4464,29.20000076,1338,30514,3.190000057
12033000500,2714.868483,1324,38.79999924,244,74500,2.420000076
12117020301,3330.326242,2538,40.40000153,337,53796,2.50999999
12095013702,7418.975496,5710,31.20000076,1033,43705,2.549999952
12031012400,3204.413539,2788,37.90000153,534,46250,2.289999962
12057010107,611.8488335,3624,57.70000076,535,42315,2.109999895
12001001202,3431.099766,7857,36,561,67416,2.380000114
12086001904,10460.23739,4532,37.40000153,1667,22123,2.579999924
12071010802,3467.237536,3424,54,1007,39655,2.230000019
12095014400,3291.531937,3430,48.5,296,69938,2.559999943
12127091021,669.9206657,2658,40.29999924,243,53036,3.00999999
12017450602,640.5309665,4769,60.40000153,520,44000,2.150000095
12011060126,4996.6221,5001,40.79999924,107,93955,3.039999962
12001001813,507.5720244,3826,41.59999847,186,96638,2.769999981
12083001800,1885.211529,1656,31.10000038,891,20507,2.690000057
12091020200,23.14548682,1994,43.29999924,222,51875,2.630000114
12069031202,63.49579167,7044,44.5,606,61563,2.940000057
12039020600,75.61684557,4506,38.59999847,196,58431,2.430000067
12115002202,1951.790755,4685,58.79999924,317,70978,2.069999933
12057014011,2442.88196,3587,73.30000305,524,33795,1.50999999
12031014203,3111.694974,4989,48.70000076,364,95476,1.99000001
12086020000,10331.73196,7475,40,941,79659,3.869999886
12086005303,32103.0371,4397,38.40000153,1689,27438,2.900000095
12057010203,1145.934402,1904,37.20000076,406,39018,2.49000001
12045990000,NULL,0,NULL,0,NULL,NULL
12067960100,33.80987467,2574,38.79999924,161,48029,2.789999962
12086003804,10110.49385,5725,43.40000153,489,69063,2.460000038
12099001801,4627.811757,5880,38.70000076,1191,44200,3.420000076
12057013318,8147.533462,3260,29.79999924,275,57865,2.289999962
12011091702,8618.94144,4794,37.5,191,51875,2.450000048
12011060125,4671.510344,2273,41.5,285,66250,3.019999981
12111380500,2797.162999,6159,35.29999924,1420,37324,3
12001002101,33.12267674,2152,44.09999847,321,63583,2.660000086
12001002217,8649.469526,5660,25.60000038,1549,35525,2.630000114
12086009038,16850.44561,8427,34.5,691,81689,3.440000057
12086011401,207.1750013,18709,31.29999924,3608,67601,3.50999999
12011020412,11035.97739,3119,35.29999924,809,33710,3.079999924
12073002510,800.1545653,6835,38.40000153,132,80455,2.549999952
12011091701,7497.639356,4485,40.29999924,609,60032,2.99000001
12119911302,185.1039289,877,40,227,29207,2.049999952
12011030600,2841.646724,8489,34.70000076,1023,43034,3.119999886
12001001803,1922.809657,6254,43,1044,53500,2.200000048
12087972400,7655.046691,2572,50.79999924,426,50566,1.700000048
12057006600,5756.272787,4388,41.09999847,435,55154,1.960000038
12073000303,5272.144652,4556,26.39999962,1049,40485,2.5
12033003503,1709.899642,6724,36.79999924,653,59852,2.470000029
12115002723,1850.974248,2850,68.69999695,292,44493,2.109999895
12113010817,1080.866303,5245,34.70000076,691,60793,2.359999895
12057990100,NULL,0,NULL,0,NULL,NULL
12105011501,3048.135644,6357,30.5,1792,36832,3.150000095
12086011700,14134.21059,6720,36.40000153,1219,35288,3.069999933
12097042602,6850.862544,15566,34.40000153,2850,56232,3.910000086
12015010501,303.6239434,5522,57,417,54375,2.25
12081000902,1641.973216,6337,46.09999847,662,66536,2.690000057
12086000212,19115.41358,4709,34.20000076,998,33958,2.74000001
12099007100,1311.981666,2561,19.29999924,0,NULL,NULL
12086010802,7559.372852,10280,28.5,2717,35254,3.690000057
12103024002,5292.408999,5955,53.90000153,187,85925,2.150000095
12101033006,2191.364421,2379,59.20000076,464,45074,2.130000114
12033002100,2583.438574,4888,34.40000153,723,31896,2.309999943
12011090302,6865.662082,6281,43.5,1191,44143,2.059999943
12103025110,2716.083305,5344,53.79999924,476,64167,2.390000105
12101031707,473.285065,3494,56.59999847,179,74618,2.329999924
12057011708,2970.746388,4562,33,555,69718,1.99000001
12101031807,344.3857193,2655,51,784,29515,2.059999943
12017450902,762.640469,2540,59.40000153,335,35603,1.769999981
12117022205,3553.559842,3487,47.09999847,228,77679,2.50999999
12011042800,7136.055602,7678,32.70000076,1707,37985,3.769999981
12099005936,3919.864952,3201,68.19999695,305,35373,1.669999957
12031016300,1451.742226,2073,32.59999847,557,35491,2.619999886
12103025122,5848.802425,6236,50.40000153,197,76329,2.670000076
12057007103,5986.168136,4530,42.70000076,557,65000,2.730000019
12099006700,4501.279769,2888,38.70000076,506,57614,3.170000076
12083002402,331.9360366,5370,45.29999924,1008,58234,2.710000038
12001002207,1796.784485,3702,44.70000076,85,106792,2.930000067
12031010102,261.137679,10169,38.40000153,660,80479,2.869999886
12099004809,2821.0945,1792,55.79999924,304,48452,2
12015020103,1246.10879,5619,57.70000076,75,62257,2.559999943
12011020211,6526.554891,2458,57.29999924,369,41563,2.279999971
12111381402,657.0931444,6874,41.29999924,1371,40985,2.690000057
12073001601,2810.179473,5238,29.20000076,1093,46758,2.180000067
12061050904,23.53189485,8105,32.09999847,1037,42232,3.99000001
12099004705,10375.47026,5477,34.70000076,1271,45228,3.210000038
12021010110,4675.853671,4068,45.20000076,533,60777,2.440000057
12089050301,87.73019935,10517,35.40000153,824,80528,2.690000057
12071000503,3735.511718,4456,36.20000076,669,46964,4.059999943
12101033009,2992.156165,3086,47.70000076,689,35341,2.25
12105014702,523.6129748,9248,44,947,55919,2.910000086
12099007203,4441.615312,5394,42.09999847,570,51758,2.299999952
12113010100,10.62324581,3460,44.20000076,390,50349,2.460000038
12071010602,2875.272117,2542,54.70000076,313,41438,2.039999962
12091021801,4509.648694,5020,31.89999962,355,57917,2.269999981
12073002408,1442.089112,8124,42.59999847,380,92714,2.589999914
12099007835,969.8013678,3663,56.79999924,211,157371,2.329999924
12071040311,1636.206476,4160,46.79999924,1208,32329,2.589999914
12001001519,3421.085358,2622,23.5,1660,24787,3.380000114
12086000216,10629.04805,4954,34.40000153,845,58529,4.590000153
12071010305,2575.389833,3667,49.20000076,581,60938,2.430000067
12057000401,3484.822529,2654,34.59999847,379,48426,2.859999895
12105014600,883.7103024,4437,36.09999847,1138,42363,3.329999924
12086006705,45713.56395,3393,48.90000153,370,77453,1.659999967
12011110100,3604.006551,6975,36.40000153,237,73523,3.769999981
12071040108,1656.479613,3768,57.20000076,182,73893,2.420000076
12015030501,114.2286082,4728,62,199,62674,2.430000067
12115002003,3899.029808,4097,54.09999847,436,48742,1.870000005
12095013510,14041.76501,2375,31.29999924,436,38250,2.279999971
12113010300,173.985827,13940,39.5,1207,78587,2.829999924
12099007739,6967.533589,3088,43.79999924,589,53401,2.369999886
12099007832,2569.075404,2918,54.29999924,530,30605,1.899999976
12127082405,3861.428187,4017,52.40000153,337,49505,2.390000105
12053041302,3095.945502,3632,39.90000153,643,43000,2.589999914
12011110343,4043.242017,8630,37.59999847,536,93563,3.299999952
12103026908,2627.227375,3917,55.40000153,280,72813,2.329999924
12103021900,3085.008015,2832,35.79999924,226,57844,2.210000038
12095015702,3113.777458,1980,38.90000153,118,104917,2.829999924
12031016807,4359.050354,4125,36.70000076,475,56969,2.75999999
12031002901,5658.613049,3672,36.20000076,1588,27283,3.029999971
12115002602,1726.369839,2592,67.59999847,166,58125,2.049999952
12031015922,2311.774329,3423,34.09999847,387,44280,1.850000024
12127081200,5001.995948,4322,42.09999847,1342,32926,2.049999952
12127090701,731.9440709,5587,45.59999847,471,57031,2.609999895
12097043700,300.5955476,8670,37.5,347,76370,3.450000048
12057003700,247.1798641,880,31.89999962,242,36786,2.650000095
12011051001,7623.129664,3835,52.09999847,303,60529,1.679999948
12086001002,6966.721053,6580,34.90000153,1358,40355,3.309999943
12099004810,4594.196374,5023,53.09999847,589,48143,2.460000038
12101032013,1977.232575,6485,46.70000076,245,73655,2.579999924
12031000800,3593.842433,2786,37,329,62298,1.639999986
12095015801,2807.516114,1840,50,74,134286,2.49000001
12033002604,707.968314,4483,40.09999847,462,73276,2.559999943
12099005942,2577.826046,2687,63.79999924,86,143375,2.289999962
12086008102,2847.357279,5170,40.70000076,539,141711,3.49000001
12035060301,365.7441336,5971,64.30000305,481,66250,2.25999999
12011020411,3841.65317,6588,40.20000076,498,69024,2.75
12103024702,4120.141846,2149,39.90000153,494,44250,2.460000038
12105011400,3027.714602,4791,39.40000153,1573,30521,2.470000029
12055980100,0,0,NULL,0,NULL,NULL
12103024005,5223.846294,3214,41.20000076,175,96442,2.720000029
12103020600,6239.547699,4267,39.40000153,1240,47382,3.289999962
12115001507,3368.466901,6477,59.90000153,416,61432,2.049999952
12031014404,1785.524699,9686,21.70000076,289,81190,2.599999905
12115001403,914.763147,7042,59.79999924,426,86415,2.309999943
12095013201,4708.476403,4778,36,556,48750,3.140000105
12031015200,6390.020463,3280,32.40000153,454,44023,2.529999971
12086012300,12373.33545,6832,43.29999924,718,63514,3.710000038
12103020107,4445.344911,1637,67.30000305,25,105972,1.919999957
12011110501,9400.625485,3627,38.20000076,298,65057,3.730000019
12103025411,3900.303347,2010,32.5,172,51592,2.710000038
12031011000,2694.398272,4155,34,1009,39605,2.980000019
12115000404,2891.530116,1295,66.90000153,29,53068,1.629999995
12085001200,1487.893574,2558,34,714,28886,2.99000001
12011040101,6772.149799,1595,57.59999847,174,46046,1.679999948
12127082503,2410.241533,5819,50.20000076,684,40753,2.170000076
12013010300,51.22422243,7810,38.70000076,892,39043,2.599999905
12073002201,2648.274819,6130,26.89999962,1803,42673,2.480000019
12099005000,2660.499052,6089,43.09999847,985,50938,2.930000067
12105012204,3195.782328,6343,48.90000153,453,49234,2.430000067
12127091001,401.9743848,6161,41.5,517,58563,2.720000029
12086008419,14952.72326,4911,45.29999924,433,57506,2.450000048
12057013311,2337.68255,3227,36.79999924,405,47717,2.200000048
12057013917,4727.060245,7818,36.79999924,233,85284,3.380000114
12095012701,4978.246026,4799,33.29999924,244,99417,2.109999895
12095013801,5153.41604,2635,37,587,59148,2.559999943
12099000803,2833.400403,3614,59.5,327,73427,1.870000005
12011010200,6049.296218,6462,43.90000153,1271,48442,2.609999895
12095018300,1103.3663,2251,54.09999847,447,47500,2.309999943
12099006009,4441.572688,2132,73.5,102,42887,1.669999957
12113010708,1197.697245,6030,35.90000153,127,63278,2.900000095
12099005702,8480.09309,7578,39,1999,46607,3.059999943
12097041002,1141.211184,14259,34.70000076,1797,60391,3.809999943
12086009314,28156.94085,4418,43,1330,26346,2.920000076
12111382003,3211.798516,10244,41.5,1379,58707,3.059999943
12109021102,58.76275362,5060,55.20000076,1102,60341,2.480000019
12091023304,1574.346402,4538,34.79999924,592,85372,2.160000086
12099006010,7946.107173,4045,37.79999924,544,54938,2.789999962
12115002718,195.5367856,8931,68.19999695,427,66918,1.970000029
12081001300,3062.625192,3955,35.40000153,1143,59239,3.599999905
12119980000,0,0,NULL,0,NULL,NULL
12057012002,2081.62841,4107,32,896,34104,3.059999943
12031014101,3174.809762,4650,38.40000153,337,103578,2.589999914
12057010702,2866.992436,2915,38.20000076,372,70603,2.440000057
12086009047,17367.35987,3395,32.09999847,369,74050,3.779999971
12086004105,12707.77622,2441,44.40000153,223,72896,1.860000014
12071010404,2465.402569,7933,44.20000076,885,63090,2.950000048
12023110800,119.1465447,6211,37.5,745,48030,2.640000105
12113010802,43.75083557,5066,39.20000076,366,71650,2.630000114
12057004900,6917.10666,4900,30.5,1133,64832,2.160000086
12019030202,1063.643454,8849,37.79999924,1110,60732,2.74000001
12057011611,2322.873852,4513,40.59999847,503,50646,2.849999905
12011042700,5101.170255,5286,37.20000076,1479,46275,2.269999981
12111381102,930.0944011,5487,60.29999924,712,49017,2.309999943
12127090904,902.1581927,5808,47.70000076,651,69590,2.710000038
12099003102,6374.065551,6655,34.29999924,2244,39549,3.089999914
12057014119,1097.152573,7679,37.79999924,552,101932,3.019999981
12099007602,5657.932189,4620,40.20000076,1212,37157,2.309999943
12086008309,5508.586198,5285,25.5,2092,35320,3.859999895
12057011504,227.5016807,2358,49.90000153,107,95766,2.960000038
12117022001,2376.168588,2918,31.20000076,1137,41637,3.349999905
12099001102,6151.29271,1911,59,256,52050,1.460000038
12101032005,280.6624274,4066,65.30000305,319,77591,2.069999933
12086009400,6389.300131,6364,36.29999924,1130,58469,4.130000114
12086002403,13626.32698,5016,39.29999924,1099,30744,3.220000029
12011090503,3967.293147,2563,47.09999847,128,99489,2.400000095
12071040207,1282.942724,4705,49.29999924,594,62083,3.019999981
12086002703,30856.43869,6260,36,571,86694,1.809999943
12011010606,5113.443819,8127,32.59999847,660,86618,3.210000038
